Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,PersonalLoan
36,8,100,118,4,0.47829058011383385,3,0,0,0,0,0,1
32,2,73,349,1,1.7178698136317474,1,0,0,0,0,0,0
44,20,46,430,1,1.5206368517481155,1,154,0,0,1,1,0
52,28,49,271,2,0.9068776784428599,1,0,0,0,0,0,0
28,-2,130,347,2,6.824554782118277,1,0,0,0,0,0,0
54,25,169,367,4,4.164679716255053,1,0,0,0,1,0,1
54,29,49,45,3,1.0816930815884453,3,192,0,0,0,0,0
54,27,67,367,4,0.7858324259965062,3,0,0,0,0,0,0
29,1,40,365,3,1.4234745348434992,2,94,0,0,0,0,0
36,12,35,259,1,2.713043542060039,3,0,0,0,0,0,1
62,39,78,388,3,0.6053671926577914,1,156,0,0,1,0,0
61,37,93,367,3,-0.2103546041822007,3,96,0,0,1,1,0
60,35,72,441,4,1.8854922341123768,1,0,0,0,1,1,0
30,4,78,397,4,2.543884562230109,1,0,0,0,0,0,0
51,26,39,249,1,2.6309348101385672,1,151,0,0,1,0,0
52,25,183,308,2,5.379530754738433,1,0,0,1,1,1,1
59,36,138,102,1,2.2321804496618523,1,0,1,0,1,0,0
44,17,31,315,2,0.06745145706494193,1,0,0,0,1,0,0
49,25,169,35,2,1.7359272353094544,3,0,0,0,1,1,0
30,7,10,91,1,0.9393126808527357,1,0,0,0,1,1,0
37,23,24,299,3,5.698265693975586,1,256,1,0,1,0,0
26,0,2,269,3,0.16431224620362933,2,128,0,0,1,0,0
60,35,130,408,4,2.224958111090258,1,251,1,0,1,0,0
47,21,71,324,2,0.7617238676775546,1,0,1,0,0,1,0
32,4,29,265,1,0.9876078477191621,1,125,0,0,0,0,0
49,21,87,428,2,2.576453688630134,1,0,0,0,0,0,0
31,5,23,15,4,2.113140786781787,2,0,1,0,0,1,0
39,13,31,259,3,0.20712566020399498,2,0,0,0,1,0,0
41,12,10,217,3,1.4602433363006058,3,0,0,0,0,0,0
46,26,39,373,2,2.5554766065097847,1,0,0,0,1,0,0
55,29,51,316,2,0.4245882502352431,3,0,0,0,0,0,0
31,5,74,259,4,1.5869131340707512,3,0,0,0,1,1,0
31,4,15,259,1,0.4730999275272487,2,0,0,0,0,1,0
44,25,75,416,2,1.470926416044181,2,0,0,0,1,0,0
45,21,73,257,3,0.6986084442073364,3,0,0,0,1,0,0
26,3,29,259,4,2.6656064178546783,3,0,0,0,0,0,0
29,1,15,352,2,2.9688175356621063,1,182,0,0,1,0,0
36,13,110,367,1,3.7625775281432685,1,0,0,1,0,1,0
26,1,64,259,1,2.47758301715022,1,0,0,0,1,0,0
27,1,73,272,2,3.1977884679274853,1,0,0,0,1,0,0
47,25,122,386,3,1.644780657021148,2,138,0,0,0,0,0
53,24,81,367,1,2.305425784947407,2,0,1,0,0,0,0
59,36,163,381,3,1.7133527630018754,1,220,0,0,0,1,0
26,-1,-1,15,1,2.2577912439424637,1,0,0,0,1,0,0
30,3,7,259,3,0.48716620808090305,1,117,0,0,1,0,0
49,22,27,367,2,1.9713574437098016,1,0,0,0,0,0,0
52,28,170,190,2,2.476164872915458,1,0,0,0,0,0,0
32,18,75,317,1,1.5524760099514006,1,0,0,0,1,1,0
50,26,39,431,3,0.08214669065061925,3,0,0,0,1,0,0
38,14,156,40,2,1.0056371360533642,1,0,0,0,0,0,1
50,24,60,13,1,0.1486834925637453,1,122,0,0,0,0,0
61,36,63,332,4,1.3483656578150314,1,90,1,0,1,1,0
44,10,143,367,2,0.10450366068129013,3,0,0,0,1,0,0
58,34,126,428,2,4.0765143179694885,1,0,0,0,1,0,0
59,34,94,381,1,1.7854331829146832,1,0,0,0,1,0,0
50,25,79,316,2,1.030629298431805,3,0,0,0,0,0,0
60,26,28,352,2,-0.09833224398467161,1,0,0,1,1,1,0
43,19,70,106,1,0.07188994048647973,3,0,0,0,1,0,0
25,2,0,259,1,2.2069114693894534,2,101,0,0,1,1,0
51,27,27,330,3,0.8795475392181912,3,0,0,0,1,1,0
52,23,81,367,4,0.4387644447412966,1,0,0,1,1,1,0
43,20,164,149,2,2.0876893702687447,1,0,0,0,0,0,0
42,13,33,321,1,0.9586750579608241,1,129,0,0,0,0,0
52,27,48,24,4,0.8907280208194343,3,119,0,0,0,1,0
51,24,69,367,1,1.8669281126495814,1,138,0,0,0,0,0
31,4,85,202,4,1.9398607240805616,3,0,0,0,1,0,0
41,19,70,397,2,1.248575017008847,2,0,0,0,1,0,0
50,26,31,225,2,1.9288700108471484,3,0,1,0,1,0,0
52,20,76,418,3,2.644365412749397,3,94,0,0,1,0,0
60,36,78,381,1,1.433321293322678,3,135,0,0,1,1,0
59,35,89,460,1,3.1228242358119056,2,173,0,0,0,1,0
30,-1,8,150,1,0.24398789977692045,1,139,0,0,1,1,0
60,37,158,381,4,2.2982701449619523,2,200,1,0,0,0,0
47,18,22,137,2,1.8975728705885193,3,0,0,1,1,1,0
52,27,81,367,2,2.904992366826239,2,0,0,1,0,1,0
48,20,44,388,2,0.3658580010792847,3,0,0,0,0,0,0
58,35,159,441,2,0.1531744383601421,3,0,0,0,1,1,0
60,36,36,277,4,2.0065367390027093,1,0,0,0,1,0,0
48,24,30,153,4,0.3409052301056911,3,0,0,0,1,0,0
29,-3,-1,349,4,1.3278951730279247,2,0,0,0,0,0,0
36,11,70,259,1,3.0152046573816005,3,127,0,0,0,1,1
59,35,189,162,4,1.0744167234292454,2,0,0,0,0,0,0
49,35,127,162,2,3.1846760423879963,1,0,0,0,1,0,0
49,22,67,443,4,2.3305577561164057,2,0,1,0,1,0,0
31,4,70,196,1,3.5094603032202123,2,0,0,0,1,0,0
58,35,53,332,4,1.1497075810514827,2,0,0,0,1,1,0
44,25,171,381,1,3.946203632295366,1,0,0,0,1,0,0
28,7,87,40,2,2.6166872631766966,1,0,0,0,1,1,0
43,21,30,315,2,2.4796071277767253,1,0,0,1,0,1,0
60,36,194,381,2,1.347461375280559,1,214,0,1,1,1,0
52,25,124,148,2,2.286802681939146,3,0,0,0,0,0,0
50,25,83,40,4,0.6960071095648983,2,0,0,0,1,0,0
30,1,7,390,4,0.41180054855450315,3,0,1,0,0,0,0
60,36,89,110,4,0.6842415008752407,1,0,0,0,0,1,0
35,10,28,125,1,0.2959877203429321,2,0,0,0,0,1,0
32,15,75,8,3,1.839648654849572,3,0,1,0,1,0,0
39,12,35,254,2,1.3092706168956294,2,0,0,0,1,0,0
52,25,34,246,3,1.8547164325901693,3,95,0,0,0,0,0
41,17,112,336,2,6.188622896127865,1,134,0,0,1,1,0
49,26,82,400,1,0.29851094330552513,1,0,0,0,1,0,0
48,24,34,271,1,0.29252097640054187,3,0,1,0,1,0,0
45,19,158,335,2,2.497850906727174,1,0,0,0,1,0,1
59,29,98,185,2,2.1507423000396133,2,0,0,0,0,0,1
50,28,115,308,2,2.988163890306986,1,0,0,0,1,0,1
29,0,10,316,4,2.0942775664564994,1,0,0,0,0,0,0
28,2,21,15,2,1.9492983520994378,3,0,1,0,1,1,0
31,2,7,349,1,0.21335646114766607,1,0,0,0,1,0,0
51,27,20,96,4,1.617400180227011,1,86,0,0,1,0,0
29,4,18,259,4,0.6158327693999958,2,0,0,0,0,0,0
24,2,5,259,2,1.3713098930977803,1,0,0,0,0,0,0
46,25,84,195,1,2.3215963046770702,1,0,0,0,1,1,0
53,35,171,313,1,6.257054301299846,1,353,1,0,1,1,0
29,3,47,321,1,0.05339050588374314,1,0,0,0,0,1,0
60,26,81,227,1,1.511465278709503,3,0,0,0,0,1,0
49,23,80,122,1,0.6710512360034787,1,0,0,0,1,0,0
48,24,28,19,4,1.7109408942971522,2,0,1,0,0,0,0
51,27,84,352,2,1.7449901710995679,3,0,0,0,0,0,0
32,13,74,246,2,0.9832229975088601,1,0,0,0,0,0,0
50,18,72,290,1,4.9854289007892385,2,0,0,0,1,0,0
24,-1,-3,259,2,1.9086216214427838,3,0,0,0,1,0,0
26,-1,32,259,4,2.1327468976018302,2,0,0,0,1,0,0
54,31,171,308,1,2.701168866044474,1,0,0,1,1,0,0
56,29,25,209,3,2.192383691323898,3,80,0,0,0,1,0
30,-1,6,349,4,1.460040482631031,2,0,0,0,0,0,0
34,4,16,55,4,1.58837226246109,1,176,0,0,1,0,0
34,7,93,40,4,6.304105459001007,3,141,1,0,0,0,0
52,27,138,296,1,2.8703322557374498,1,0,0,0,0,0,0
25,2,6,309,3,0.20862902029277883,3,0,0,0,1,1,0
42,20,9,199,1,0.7307272605962,2,140,0,0,1,1,0
35,14,68,159,4,1.2327142819941566,1,0,0,0,1,1,0
52,29,82,284,4,0.8810754039075752,3,0,0,0,1,0,0
28,1,5,15,4,0.21448229533980556,2,0,0,0,1,0,0
59,35,70,381,3,1.9668058222078473,2,135,0,0,0,1,0
43,18,65,149,2,0.23461130052565193,1,0,0,0,1,1,0
33,2,91,96,2,8.052811839801471,1,0,1,0,1,0,0
50,26,88,261,3,0.20580521387510387,3,0,0,0,1,0,0
40,10,21,321,3,0.4134910998776508,3,0,1,1,1,1,0
61,30,50,377,2,2.1452907460786603,2,0,0,0,1,1,0
35,13,25,259,1,2.5988411158571956,1,0,0,0,1,0,0
51,28,120,367,1,2.4768955537093724,1,0,0,0,0,1,0
28,2,22,149,2,2.750820774682306,3,101,1,0,1,0,0
37,12,8,276,1,0.0071443736627939125,1,0,0,0,1,1,0
45,24,61,400,4,0.9063838878604168,1,0,0,0,0,1,0
49,26,46,267,3,0.6399218091074039,3,0,0,0,0,1,0
30,-1,36,157,4,2.606838558025942,1,101,0,0,1,0,0
37,9,48,430,4,7.1129596209926875,3,0,0,0,1,0,1
29,4,69,321,1,2.5063036165217376,1,0,0,0,1,0,0
30,4,48,280,3,0.22887905824009594,3,138,0,0,0,0,0
39,15,18,13,2,0.7437689200518514,2,0,0,1,1,1,0
30,4,82,34,2,1.8943512579350013,3,403,0,0,0,0,0
52,25,64,264,3,2.007198988574152,1,0,0,0,0,0,0
48,12,36,153,1,0.45416861964522126,1,128,0,0,1,1,0
54,31,127,316,2,0.8317201586547666,1,0,1,0,1,0,0
26,-3,-1,11,2,1.6998412368936942,3,0,0,0,1,0,0
28,2,78,34,3,7.810814100278977,1,348,1,0,1,0,0
42,22,39,367,4,1.0336341492030399,1,0,0,0,0,0,0
60,35,39,381,1,2.666468980562954,1,0,1,0,1,1,0
50,26,86,294,4,1.8619452618758712,3,0,0,1,1,1,0
59,36,44,193,4,1.6854226055361707,1,0,1,0,1,0,0
58,35,98,381,2,1.1405551346940568,1,0,0,0,1,0,0
28,3,133,196,1,2.74488869236032,1,0,0,0,1,0,1
38,9,13,202,3,0.30132761791794416,3,0,0,0,1,0,0
58,36,94,308,3,1.812665162810461,3,0,0,0,0,0,0
37,13,36,316,4,0.8746964413541491,2,0,0,0,1,1,0
38,14,21,259,1,1.5721557858167678,1,88,0,0,1,0,0
45,18,147,361,2,2.0055692416544435,1,0,0,0,1,1,0
44,24,16,169,2,4.481602316285565,1,89,0,0,0,0,0
58,36,182,381,2,2.1754905599715704,1,0,0,0,1,0,1
47,23,78,308,3,3.2677158366494727,1,0,0,0,0,0,0
59,35,86,381,4,7.233882613448338,2,0,1,0,1,0,0
54,36,135,65,2,0.10271580602336183,1,0,1,0,1,0,1
54,28,66,139,1,0.5755763524416537,1,0,0,0,1,0,0
48,24,77,288,2,1.2288134847774246,1,78,0,0,1,1,0
60,37,217,45,2,1.4250818353631964,1,0,0,1,1,1,0
26,1,77,429,1,6.238135113583964,1,0,1,0,1,0,0
31,-1,2,149,4,1.7142213802497477,2,0,1,0,1,1,0
50,26,40,342,3,1.1560676841093525,3,0,1,0,0,0,0
51,26,64,430,4,2.8322281420281623,3,0,0,0,0,0,0
48,35,65,381,3,0.09940716237376876,2,79,0,0,1,1,0
46,23,64,366,1,1.0724813068561598,1,0,0,0,0,1,0
60,36,136,381,2,5.800850587314767,3,0,1,1,1,1,0
48,27,88,398,2,1.2591789159862505,1,0,0,0,1,1,0
52,26,67,194,3,1.1900625490487258,1,162,0,0,0,1,0
28,2,9,79,1,0.8117997689023686,1,0,1,0,1,1,0
51,27,29,226,4,0.316228472770958,1,123,0,0,0,1,0
30,5,74,8,2,1.992834160195231,1,0,0,0,1,0,0
30,5,157,275,2,6.794111059334233,1,0,0,0,1,0,0
60,35,96,381,3,1.427692799412585,1,0,0,0,1,0,0
51,27,58,54,1,1.1674160643177731,1,0,0,0,0,1,0
31,13,147,27,1,8.060313596478586,1,0,0,0,1,0,1
53,28,84,367,4,2.1228353056629827,2,138,1,0,1,0,0
60,32,83,267,2,0.4670845442454174,1,0,0,0,1,1,0
48,24,121,101,2,0.5057973134019798,3,0,0,1,1,1,0
34,17,172,241,2,7.498077753894289,1,0,0,1,0,1,1
43,15,64,8,2,0.21457812837649648,3,0,0,0,1,0,0
53,29,124,393,2,8.27042290396423,2,0,0,0,1,0,1
52,29,41,145,1,1.958685045399769,1,0,1,0,1,1,0
49,19,77,157,1,0.1623890816706614,1,123,0,0,1,1,0
33,4,152,272,1,4.155305787333812,1,0,0,0,1,1,0
46,25,34,8,3,1.5426360047256478,2,0,0,0,0,1,0
29,11,10,139,4,2.1258748716874476,1,0,0,0,1,0,0
50,34,98,381,3,0.2902743699809156,1,80,0,0,1,0,0
47,21,27,269,1,1.3171486980810667,1,0,0,0,1,0,0
26,4,39,267,4,1.5721050357982893,1,0,1,0,1,1,0
46,19,148,390,3,1.734250648318735,1,0,0,0,1,0,0
29,-4,1,349,4,1.6975063131704322,1,0,0,0,1,0,0
36,10,74,461,1,0.7070869137644538,1,323,0,0,1,1,0
54,29,45,316,2,2.194030648297198,2,114,0,0,0,0,0
34,4,100,321,4,2.9741103844125774,1,0,0,0,0,0,1
37,19,122,76,2,2.9166194350282155,1,0,0,0,1,0,0
43,13,99,252,2,3.409249724781877,1,0,0,0,0,0,0
29,-2,16,290,4,0.6429816884607951,2,0,0,0,1,0,0
31,6,85,349,4,2.0372507380285407,2,0,0,0,1,0,0
51,27,49,316,3,7.579893453013744,1,0,0,0,1,0,0
30,0,12,349,4,2.9888193160290064,1,0,0,0,0,0,0
27,0,4,259,1,2.2399456054172497,2,133,0,0,0,0,0
45,24,178,216,2,5.415357542504515,1,0,0,0,1,1,0
45,14,13,316,1,1.3749462858736745,1,0,0,0,1,0,0
47,14,125,415,2,0.22433095969605538,3,0,0,0,0,0,0
54,28,61,421,3,0.5262952829208832,2,155,0,0,0,1,0
47,26,21,428,4,1.078346766679275,1,0,0,0,1,0,0
27,-2,72,275,2,2.8098850177541146,1,0,0,0,1,0,0
59,36,165,83,3,0.907407939355795,3,0,0,1,1,1,1
36,10,37,290,2,0.9108815884173384,3,118,0,0,1,1,0
28,1,71,459,1,2.7519901065860513,1,0,0,0,0,0,0
51,25,49,241,2,0.6715556992640935,1,0,0,0,1,1,0
52,26,72,314,3,0.7786709337455321,2,0,0,0,1,0,0
43,12,82,97,2,2.0510119135436327,1,0,0,0,0,1,1
52,24,57,96,3,1.0435004160243877,1,0,0,0,1,1,0
61,28,91,367,4,-0.009211635824967257,2,0,0,0,0,1,0
59,35,144,381,2,1.969923766982272,3,0,0,0,1,1,1
47,23,21,430,4,2.452021405123026,3,0,1,0,1,0,0
61,36,63,256,1,2.0305585747635067,1,0,0,0,1,0,0
47,24,23,102,4,1.081094170880907,1,0,0,0,0,1,0
45,11,73,405,2,0.37090180748945467,1,0,0,0,1,0,0
41,17,107,391,2,5.320643772282697,1,239,0,0,1,0,1
49,26,128,101,3,-0.030373183396997683,1,268,0,0,1,0,0
33,8,46,141,2,-0.025156506118498734,1,0,0,0,0,1,0
60,36,100,249,4,3.4226260646036124,1,0,0,1,0,1,0
31,6,143,349,2,3.402462905268435,1,0,0,0,1,1,0
47,24,27,372,4,0.18320026835475567,2,0,1,1,1,0,0
46,20,36,421,2,0.5323524195748944,1,0,1,0,0,1,0
29,2,36,164,1,0.2765285738537326,2,0,0,0,0,0,0
45,21,22,315,4,0.07936664461347556,1,0,0,0,1,1,0
29,7,42,27,1,2.4784783133092767,1,97,1,0,0,0,0
28,2,15,321,2,1.2291036154981119,1,0,0,0,0,1,0
30,3,82,390,2,9.850754732666882,1,0,1,0,1,0,1
54,28,56,153,3,0.42533918833664636,3,0,0,0,1,1,0
45,27,58,302,3,0.29937258577702724,1,0,0,0,1,0,0
29,7,13,276,1,1.6053543344542327,1,0,0,0,1,1,0
60,36,59,367,1,0.672878547031994,1,0,0,0,1,0,0
51,26,81,167,1,0.22580837034225695,1,0,0,0,1,0,0
53,26,84,271,1,0.3890392580767277,2,0,0,0,0,0,0
46,21,75,96,2,0.6368851022725258,1,0,0,0,1,1,0
50,25,60,139,4,1.1366419140233885,2,0,0,0,1,0,0
51,27,85,246,1,2.5291350047300925,3,0,0,0,0,1,0
28,1,139,441,2,3.7568880103286357,2,0,0,1,1,0,0
50,27,48,27,1,3.2146417728701167,3,115,1,0,1,1,0
37,5,90,161,1,4.448807488328683,1,0,0,0,1,0,0
29,3,90,349,3,0.5425564208634048,1,0,0,0,1,0,0
60,35,87,152,1,0.6263984447066783,1,0,0,0,1,0,0
42,11,62,149,2,1.3808287076528583,1,0,0,0,1,1,0
51,26,76,310,1,2.68601037578016,1,0,0,0,1,1,0
32,3,16,430,1,0.3432295661906566,2,0,0,0,0,1,0
51,20,83,139,1,1.608485881442388,1,0,1,0,0,0,0
34,9,91,259,2,6.15588700178521,3,0,0,0,0,1,0
53,21,84,367,1,1.1974261931099852,2,0,0,0,1,0,1
42,12,76,245,3,1.8537900457946401,3,0,0,0,1,1,0
60,34,86,454,2,0.7812563843624108,1,0,0,1,1,1,0
41,8,32,439,3,0.6588754412742508,1,0,0,0,1,0,0
59,35,101,381,2,1.2664909761388534,3,0,0,0,1,0,0
54,27,39,316,3,1.3082403486449579,3,106,0,0,0,0,0
47,17,65,157,2,2.999285735272898,2,0,0,0,0,0,0
45,18,153,316,4,1.845637559203703,1,0,0,0,0,0,0
61,36,89,443,1,2.4068800192666435,1,0,0,0,1,0,0
45,19,40,277,2,1.646933428302963,1,0,1,0,1,0,0
40,10,29,166,3,0.48185915810841873,3,0,0,0,1,1,0
35,4,25,259,3,1.4502540218247446,3,147,0,0,1,0,0
60,36,159,142,2,2.7565805398548293,1,0,0,1,1,1,1
38,13,63,141,2,0.7164862690659837,1,0,0,0,0,0,0
51,25,71,52,2,-0.31348943947658947,1,0,0,0,0,0,0
53,22,36,51,4,0.38580057536652873,1,79,0,0,1,1,0
49,24,24,296,4,0.77578041156934,3,75,0,0,1,0,0
51,27,85,273,1,3.6757243702704385,1,0,0,0,0,1,0
59,35,62,115,4,1.168300959278306,3,0,0,0,1,0,0
35,2,150,275,1,4.908858323212568,2,230,1,1,1,0,1
49,35,83,188,2,0.855187628737897,3,0,1,0,1,1,0
60,36,163,381,1,2.3633177078984566,1,0,0,0,0,1,0
34,3,73,349,1,3.3194027931063075,3,0,0,0,0,0,0
52,29,91,445,1,0.715462323197025,1,0,0,0,0,1,0
30,2,68,276,3,2.049582814742134,1,0,0,0,1,1,0
51,27,90,127,3,0.19807519418558972,3,0,0,0,0,0,0
33,12,76,259,2,2.658221113587596,3,0,1,0,1,0,0
49,24,68,335,2,0.3924018960159498,1,0,0,0,0,0,0
59,36,87,321,2,1.702816496596039,3,199,1,0,1,0,0
47,25,31,282,2,0.6399024472614732,1,0,0,0,1,1,0
26,1,23,298,4,2.176199712164867,1,256,0,0,1,1,0
58,27,186,428,1,2.728607682193208,1,0,1,0,1,0,0
45,20,68,393,1,0.3377044650555639,1,0,0,0,1,0,0
28,2,80,272,2,2.487666060597842,3,230,0,0,0,0,0
35,13,150,249,1,2.4416706138721764,1,0,0,0,0,1,1
60,37,169,381,2,1.3485364280193906,1,0,0,0,0,1,0
39,15,148,34,4,4.446077957455805,2,0,0,0,1,0,1
26,0,4,8,1,0.3600550157394082,1,0,0,0,1,0,0
54,29,31,367,2,0.3009224441643306,1,0,1,0,1,1,0
52,26,90,443,3,0.3751152316926777,3,0,0,0,0,0,0
51,23,78,131,3,2.892207116246531,1,85,0,0,1,0,0
61,36,97,381,1,1.8494407313080163,3,0,1,0,1,0,0
45,25,76,35,4,1.082071620714715,2,0,0,0,1,1,0
50,27,81,277,2,2.3819263265695096,1,181,0,0,1,1,0
58,35,103,381,1,2.5261791479778766,1,0,0,0,0,1,0
25,1,6,259,2,1.467267565522114,3,0,1,0,1,0,0
50,24,65,160,1,1.1300468511553716,1,0,0,1,0,0,0
42,13,97,321,2,2.8669220029964673,2,0,0,0,0,1,0
47,24,25,408,1,0.9659360809453281,1,0,0,0,1,1,0
36,11,69,259,1,0.39619946351500795,1,0,0,0,1,0,0
28,-1,135,275,4,7.422117610473066,1,0,0,0,1,0,1
50,28,45,344,1,1.1411878423937218,1,122,0,0,1,0,0
29,4,8,259,1,0.8314915169065663,1,86,1,0,1,0,0
50,24,62,273,3,0.6399424548562325,2,94,0,0,1,0,0
51,22,28,316,3,3.245711618362995,1,0,0,0,0,1,0
60,35,90,367,1,1.4228030617986798,1,0,0,0,1,0,0
49,28,19,335,1,1.1980864826988884,1,253,0,0,0,0,0
44,19,158,247,2,0.00668690403393829,1,0,0,0,0,0,0
33,3,159,141,2,0.44214100959527514,1,0,0,0,0,1,0
53,26,36,276,2,2.013387437252317,3,0,0,0,0,0,0
59,35,96,381,2,2.2878416139710245,1,81,1,0,0,0,0
59,36,164,381,2,1.5300868962975593,1,225,1,0,1,1,0
51,26,35,137,1,0.665327082343873,2,0,0,0,0,1,0
31,8,135,306,4,2.9741939104015893,1,0,0,0,1,1,0
39,15,153,374,1,7.004203883393106,2,0,0,1,1,0,0
51,22,58,9,1,0.36312970921705245,1,0,0,0,0,0,0
43,17,80,37,1,2.0113590741970446,1,0,1,0,1,1,0
44,26,78,438,3,0.9985115429319864,3,134,0,0,1,0,0
41,3,109,35,2,0.9956015681795639,2,0,0,0,0,0,0
38,9,30,390,3,2.887086962865721,3,0,0,0,0,1,1
26,0,66,259,3,0.8130483174861757,3,0,0,0,1,0,0
51,28,113,149,2,2.758239828660258,1,0,1,0,1,1,0
46,18,72,209,1,0.44223575429217143,1,0,0,0,1,1,0
26,-4,8,349,4,3.2144070481431894,1,0,1,0,0,0,0
51,26,47,267,1,1.3866980811540213,2,0,0,0,0,0,0
57,37,186,381,4,1.485101245413425,1,0,0,0,1,0,0
52,25,80,136,1,0.31298336362033063,1,206,0,1,0,0,1
52,22,76,316,1,0.17266286712579346,3,211,1,0,0,0,0
50,27,79,340,1,0.14461971608312185,3,0,0,0,0,1,1
28,0,7,315,4,0.5028251731864879,2,0,1,0,1,1,0
33,3,83,41,3,3.70033554148897,1,363,0,0,0,1,1
46,20,31,96,3,0.6762136567491662,1,0,0,0,1,1,0
27,0,60,272,3,3.008398288776723,1,0,0,0,1,0,0
49,26,49,93,1,1.1960222957991662,2,164,0,0,0,0,0
58,36,162,193,2,2.4597411895925587,1,357,0,1,1,1,0
52,35,64,367,2,3.042904333851153,3,0,0,0,1,0,0
25,3,61,259,3,1.7471505553603242,2,0,0,0,1,0,0
48,25,78,105,1,0.3936469946102675,2,0,0,0,0,0,0
40,24,76,335,1,0.6603498449345725,1,0,0,0,0,1,0
47,16,18,8,4,1.559146871385064,1,0,0,0,1,0,0
49,26,25,277,3,2.460430193581532,1,0,1,1,1,1,0
40,12,15,321,1,1.8888855445605555,1,0,0,0,0,1,0
52,27,68,256,1,-0.05581736723640929,1,99,0,0,1,0,0
27,0,83,34,2,7.033452404757869,1,0,1,0,1,0,0
48,22,59,137,3,0.025005740240831437,1,128,0,0,1,1,0
40,12,12,390,1,0.36558056837049047,1,0,0,0,1,0,0
38,21,20,106,2,0.24656936138086546,1,214,1,0,1,0,0
59,35,154,367,4,1.9945859384957412,1,0,0,0,0,0,1
40,18,79,193,1,3.5461119849868616,1,0,0,0,0,0,0
51,24,160,241,1,0.1889940964298173,1,183,0,0,0,1,0
51,26,77,316,4,0.5890453924369694,1,166,0,0,1,1,0
27,4,95,259,1,6.525930321428704,1,0,0,0,0,0,0
46,19,63,313,3,0.5931987715069786,2,125,0,0,1,0,0
53,27,23,453,1,4.285565835468768,1,100,0,0,1,0,0
60,34,37,19,1,0.8059600657101118,1,0,1,0,1,0,0
59,36,102,381,2,2.323179151951799,3,0,0,0,0,1,0
45,20,52,188,4,0.4963785499390385,1,0,0,0,0,0,0
42,10,49,397,1,0.7175303479884195,3,0,0,0,1,1,0
47,23,32,34,2,1.1195965169247655,1,0,0,0,1,1,0
59,35,96,381,1,0.7676447707743325,1,200,0,1,1,0,0
60,34,84,8,3,0.8416737362189831,2,0,0,1,1,1,0
47,16,70,225,3,0.00398501311027788,1,0,0,0,1,1,0
46,22,154,308,1,7.5075842930106065,1,0,0,0,1,1,0
49,28,186,123,4,3.73647007977077,2,0,0,1,1,1,0
36,5,51,8,1,0.039523906360840466,1,0,1,1,1,1,0
59,35,96,273,3,1.3417969521366722,1,97,0,0,1,1,0
38,15,55,23,1,0.2741973763321173,1,0,1,0,1,1,0
34,4,137,259,1,4.907991164400592,1,0,0,0,0,0,1
26,1,14,430,2,2.53763096917212,3,0,0,0,1,1,1
50,27,80,319,2,2.0075240475071507,1,0,0,0,1,1,0
59,35,87,381,4,2.368307571743955,1,0,0,0,1,0,0
59,34,148,381,1,3.2838129934965936,3,0,0,0,1,0,1
51,25,124,437,2,2.1315151832009818,1,0,1,0,1,1,0
58,36,63,173,2,0.04358058625065289,3,0,0,0,0,1,0
33,13,15,76,4,0.9794450651112654,2,0,0,0,1,0,0
45,20,71,315,3,2.3642434158460093,1,0,0,0,1,0,0
60,34,93,394,4,0.05359006711115011,2,0,0,1,1,1,0
52,23,82,214,2,4.110311702422354,1,0,0,0,1,1,0
37,9,103,15,2,8.135815492986675,1,0,0,0,1,0,0
46,23,72,352,2,2.779353423579235,1,0,0,0,0,0,0
31,5,13,449,1,0.8890913187992209,1,0,0,0,0,0,0
29,-1,77,349,4,2.4810087742803537,1,91,0,0,1,0,0
45,22,58,437,2,0.7857576438153335,1,0,0,0,1,0,0
40,22,60,367,2,0.9042203002556857,1,84,0,0,0,0,0
50,25,43,310,1,7.431964526615497,1,0,0,1,1,1,0
31,13,74,259,3,3.2682815266010765,1,0,0,0,1,1,0
51,24,74,101,1,0.22731844209257862,3,0,0,0,1,0,0
28,3,32,259,1,2.6456452891848077,2,0,0,0,1,0,0
29,4,23,15,4,2.33042423535895,2,0,0,0,0,0,0
53,26,70,153,1,0.47626875791872636,1,0,0,0,1,0,0
50,27,22,398,4,4.188890826133015,1,0,1,1,1,1,0
41,17,34,161,3,0.9635574319002859,2,129,1,0,1,0,0
29,4,11,349,4,0.6736385403134098,1,0,1,0,1,1,0
32,3,74,259,4,2.177346535278195,3,247,0,0,1,1,1
53,27,49,430,3,1.5079545653974253,2,0,0,0,1,1,0
52,26,75,105,4,0.7956903093381726,3,0,0,0,0,1,0
47,24,112,34,2,2.257740051697809,3,0,0,0,0,0,0
48,24,84,417,2,1.256980215618405,2,0,0,0,1,0,0
58,26,177,121,1,3.734814375875936,1,235,1,0,1,0,0
53,36,30,392,2,1.668803209117463,2,145,0,0,1,0,0
44,28,166,367,2,2.26530592770068,1,0,0,0,0,0,0
50,28,128,94,2,0.7367464088462249,1,322,0,0,0,0,0
25,2,18,360,3,2.6586148546249295,3,90,0,0,0,0,0
32,26,164,346,2,4.858047033397057,3,0,0,0,1,1,0
52,26,39,51,2,2.3839048938193,1,0,0,0,0,0,0
40,13,78,259,1,0.4485585388611101,1,0,0,0,1,0,0
39,12,32,430,4,0.11135425563890139,1,72,0,0,1,1,0
32,3,25,349,4,2.0443724516251276,3,0,0,0,1,1,0
57,33,94,277,1,0.824086319769108,3,0,0,1,1,1,0
